name	Sample	OTU	effect	mean_TPR	mean_FPR
Corncob	500	2000	10	0.707425	0.472555556
Corncob	500	2000	2	0.146575	0.04975
Corncob	500	2000	5	0.5089	0.241388889
Corncob	500	300	1	0.000166667	6.11E-05
Corncob	500	300	10	0.941	0.179694444
Corncob	500	300	2	0.380166667	0.025766667
Corncob	500	300	5	0.83	0.106355556
Corncob	500	400	1	0	5.00E-05
Corncob	500	400	10	0.951	0.250983333
Corncob	500	400	2	0.403	0.036861111
Corncob	500	400	5	0.8575	0.150711111
Corncob	500	500	1	2.00E-04	3.33E-05
Corncob	500	500	10	0.9499	0.323244444
Corncob	500	500	2	0.396	0.045722222
Corncob	500	500	5	0.8737	0.201477778
Corncob	500	800	1	0	3.33E-05
Corncob	500	800	10	0.801625	0.277005556
Corncob	500	800	2	0.1985	0.029394444
Corncob	500	800	5	0.6169375	0.137494444
DACOMP	20	200	1	0	0
DACOMP	20	100	1	5.00E-04	1.67E-05
DACOMP	20	100	10	0.2855	0.005027778
DACOMP	20	100	2	0.012	0.000205556
DACOMP	20	100	5	0.1785	0.002938889
DACOMP	20	1000	1	0	0
DACOMP	20	1000	10	0.06715	0.011166667
DACOMP	20	1000	2	0	0
DACOMP	20	1000	5	0.01875	0.002883333
DACOMP	20	2000	1	0	0
DACOMP	20	2000	10	0.033775	0.011688889
DACOMP	20	2000	2	0	0
DACOMP	20	2000	5	0.006175	0.002055556
DACOMP	20	300	1	0	0
DACOMP	20	300	10	0.160333333	0.008444444
DACOMP	20	300	2	0	1.67E-05
DACOMP	20	300	5	0.067	0.003066667
DACOMP	20	400	1	0	0
DACOMP	20	400	10	0.16925	0.011438889
DACOMP	20	400	2	0.001125	0.000111111
DACOMP	20	400	5	0.061	0.004183333
DACOMP	20	500	1	0	0
DACOMP	20	500	10	0.1637	0.013616667
DACOMP	20	500	2	9.00E-04	4.44E-05
DACOMP	20	500	5	0.0624	0.005072222
DACOMP	20	800	1	0	0
DACOMP	20	800	10	0.078	0.010011111
DACOMP	20	800	2	0.00025	2.22E-05
DACOMP	20	800	5	0.0220625	0.002944444
DACOMP	20	200	2	0.00075	3.89E-05
DACOMP	20	200	5	0.0985	0.003416667
DACOMP	20	200	10	0.2195	0.007266667
DACOMP	50	100	1	0	2.22E-05
DACOMP	50	100	10	0.3915	0.006911111
DACOMP	50	100	2	0.082	0.00185
DACOMP	50	100	5	0.373	0.007261111
DACOMP	50	1000	1	0.00025	1.67E-05
DACOMP	50	1000	10	0.2452	0.041161111
DACOMP	50	1000	2	0.00995	0.001544444
DACOMP	50	1000	5	0.1612	0.027461111
DACOMP	50	200	1	0	0
DACOMP	50	200	10	0.36	0.012811111
DACOMP	50	200	2	0.04675	0.001805556
DACOMP	50	200	5	0.303	0.010777778
DACOMP	50	2000	1	0	0
DACOMP	50	2000	10	0.1728	0.05815
DACOMP	50	2000	2	0.003275	0.001127778
DACOMP	50	2000	5	0.1062	0.035805556
DACOMP	50	300	1	0	0
DACOMP	50	300	10	0.339833333	0.018166667
DACOMP	50	300	2	0.027	0.001594444
DACOMP	50	300	5	0.265666667	0.014133333
DACOMP	50	400	1	0.000375	2.78E-05
DACOMP	50	400	10	0.347375	0.023844444
DACOMP	50	400	2	0.031125	0.00215
DACOMP	50	400	5	0.26975	0.019288889
DACOMP	50	500	1	4.00E-04	1.67E-05
DACOMP	50	500	10	0.3546	0.029894444
DACOMP	50	500	2	0.0319	0.002788889
DACOMP	50	500	5	0.276	0.024477778
DACOMP	50	800	1	0	0
DACOMP	50	800	10	0.249125	0.032988889
DACOMP	50	800	2	0.009875	0.001383333
DACOMP	50	800	5	0.1714375	0.023416667
DACOMP	100	100	1	0	2.22E-05
DACOMP	100	100	10	0.378	0.007377778
DACOMP	100	100	2	0.2585	0.007938889
DACOMP	100	100	5	0.394	0.008438889
DACOMP	100	1000	1	0	0
DACOMP	100	1000	10	0.34275	0.058
DACOMP	100	1000	2	0.07535	0.0132
DACOMP	100	1000	5	0.2731	0.045144444
DACOMP	100	200	1	0	0
DACOMP	100	200	10	0.39475	0.014061111
DACOMP	100	200	2	0.194	0.00825
DACOMP	100	200	5	0.36825	0.013444444
DACOMP	100	2000	1	0	0
DACOMP	100	2000	10	0.28715	0.096361111
DACOMP	100	2000	2	0.04835	0.016344444
DACOMP	100	2000	5	0.2029	0.069044444
DACOMP	100	300	1	0.000666667	3.33E-05
DACOMP	100	300	10	0.377166667	0.020266667
DACOMP	100	300	2	0.1345	0.007511111
DACOMP	100	300	5	0.352833333	0.019927778
DACOMP	100	400	1	0	0
DACOMP	100	400	10	0.37475	0.02615
DACOMP	100	400	2	0.13825	0.009988889
DACOMP	100	400	5	0.3515	0.025505556
DACOMP	100	500	1	3.00E-04	2.78E-05
DACOMP	100	500	10	0.3722	0.032655556
DACOMP	100	500	2	0.145	0.013038889
DACOMP	100	500	5	0.3418	0.031494444
DACOMP	100	800	1	0	0
DACOMP	100	800	10	0.3333125	0.045061111
DACOMP	100	800	2	0.0799375	0.0106
DACOMP	100	800	5	0.2626875	0.036055556
DACOMP	200	100	1	0.001	3.89E-05
DACOMP	200	100	10	0.403	0.007166667
DACOMP	200	100	2	0.376	0.014311111
DACOMP	200	100	5	0.4415	0.009294444
DACOMP	200	1000	1	0	0
DACOMP	200	1000	10	0.42	0.069627778
DACOMP	200	1000	2	0.1669	0.029061111
DACOMP	200	1000	5	0.3237	0.054688889
DACOMP	200	200	1	0	0
DACOMP	200	200	10	0.3935	0.014827778
DACOMP	200	200	2	0.30875	0.015138889
DACOMP	200	200	5	0.4055	0.015544444
DACOMP	200	2000	1	0.000175	9.44E-05
DACOMP	200	2000	10	0.362075	0.120833333
DACOMP	200	2000	2	0.1137	0.038933333
DACOMP	200	2000	5	0.282225	0.096055556
DACOMP	200	300	1	0.000166667	1.11E-05
DACOMP	200	300	10	0.405166667	0.020305556
DACOMP	200	300	2	0.256833333	0.015511111
DACOMP	200	300	5	0.395	0.022138889
DACOMP	200	400	1	0	0
DACOMP	200	400	10	0.38325	0.026666667
DACOMP	200	400	2	0.267875	0.019238889
DACOMP	200	400	5	0.376	0.0273
DACOMP	200	500	1	1.00E-04	2.22E-05
DACOMP	200	500	10	0.3896	0.03375
DACOMP	200	500	2	0.2627	0.024011111
DACOMP	200	500	5	0.3778	0.033827778
DACOMP	200	800	1	0	0
DACOMP	200	800	10	0.4105	0.053855556
DACOMP	200	800	2	0.1705625	0.022777778
DACOMP	200	800	5	0.3298125	0.044111111
DACOMP	300	100	1	5.00E-04	5.00E-05
DACOMP	300	100	10	0.4065	0.007188889
DACOMP	300	100	2	0.4835	0.022805556
DACOMP	300	100	5	0.442	0.010044444
DACOMP	300	1000	1	0	0
DACOMP	300	1000	10	0.44435	0.073738889
DACOMP	300	1000	2	0.2218	0.037027778
DACOMP	300	1000	5	0.36695	0.060411111
DACOMP	300	200	1	0	0
DACOMP	300	200	10	0.425	0.014388889
DACOMP	300	200	2	0.3875	0.021288889
DACOMP	300	200	5	0.429	0.017727778
DACOMP	300	2000	1	0	0
DACOMP	300	2000	10	0.389325	0.1319
DACOMP	300	2000	2	0.1616	0.054161111
DACOMP	300	2000	5	0.3295	0.110238889
DACOMP	300	300	1	0	0
DACOMP	300	300	10	0.399666667	0.021222222
DACOMP	300	300	2	0.343166667	0.0224
DACOMP	300	300	5	0.431166667	0.024294444
DACOMP	300	400	1	0	0
DACOMP	300	400	10	0.39125	0.027116667
DACOMP	300	400	2	0.342	0.026455556
DACOMP	300	400	5	0.392	0.028272222
DACOMP	300	500	1	0	0
DACOMP	300	500	10	0.3882	0.033655556
DACOMP	300	500	2	0.3211	0.030077778
DACOMP	300	500	5	0.3817	0.034638889
DACOMP	300	800	1	0.000125	1.67E-05
DACOMP	300	800	10	0.4348125	0.05835
DACOMP	300	800	2	0.226	0.029766667
DACOMP	300	800	5	0.3589375	0.047433333
DACOMP	500	100	1	0	2.22E-05
DACOMP	500	100	10	0.3955	0.00715
DACOMP	500	100	2	0.564	0.02765
DACOMP	500	100	5	0.4255	0.010127778
DACOMP	500	1000	1	0.00025	4.44E-05
DACOMP	500	1000	10	0.47	0.077955556
DACOMP	500	1000	2	0.28725	0.047827778
DACOMP	500	1000	5	0.41105	0.068344444
DACOMP	500	200	1	0	0
DACOMP	500	200	10	0.4185	0.023144444
DACOMP	500	200	2	0.46625	0.042783333
DACOMP	500	200	5	0.43525	0.027283333
DACOMP	500	2000	1	0	0
DACOMP	500	2000	10	0.408175	0.135194444
DACOMP	500	2000	2	0.2082	0.068994444
DACOMP	500	2000	5	0.374375	0.126383333
DACOMP	500	300	1	0.000166667	3.89E-05
DACOMP	500	300	10	0.4015	0.021422222
DACOMP	500	300	2	0.414166667	0.029094444
DACOMP	500	300	5	0.439333333	0.02485
DACOMP	500	400	1	0	0
DACOMP	500	400	10	0.3955	0.027316667
DACOMP	500	400	2	0.4175	0.035844444
DACOMP	500	400	5	0.404	0.029427778
DACOMP	500	500	1	0	0
DACOMP	500	500	10	0.3879	0.034527778
DACOMP	500	500	2	0.3835	0.037377778
DACOMP	500	500	5	0.4026	0.035144444
DACOMP	500	800	1	0.00025	2.78E-05
DACOMP	500	800	10	0.4601875	0.061288889
DACOMP	500	800	2	0.2855625	0.039127778
DACOMP	500	800	5	0.40975	0.054477778
DESeq2	20	200	1	0.01	0.003594444
DESeq2	20	100	1	0.019	0.002166667
DESeq2	20	100	10	0.459	0.013472222
DESeq2	20	100	2	0.086	0.003805556
DESeq2	20	100	5	0.373	0.010477778
DESeq2	20	1000	1	0.0029	0.222955556
DESeq2	20	1000	10	0.16495	0.294611111
DESeq2	20	1000	2	0.00605	0.229033333
DESeq2	20	1000	5	0.07515	0.257705556
DESeq2	20	200	2	0.03775	0.004605556
DESeq2	20	2000	1	6.00E-04	0.742333333
DESeq2	20	2000	10	0.105225	0.881533333
DESeq2	20	2000	2	0.00265	0.748377778
DESeq2	20	2000	5	0.0452	0.811594444
DESeq2	20	300	1	0.007166667	0.010488889
DESeq2	20	300	10	0.3245	0.030811111
DESeq2	20	300	2	0.021833333	0.011666667
DESeq2	20	300	5	0.188666667	0.021327778
DESeq2	20	400	1	0.00675	0.016183333
DESeq2	20	400	10	0.33475	0.045122222
DESeq2	20	400	2	0.01825	0.017716667
DESeq2	20	400	5	0.187125	0.032277778
DESeq2	20	500	1	0.0047	0.023594444
DESeq2	20	500	10	0.3207	0.061594444
DESeq2	20	500	2	0.0167	0.025722222
DESeq2	20	500	5	0.1828	0.043477778
DESeq2	20	800	1	0.00225	0.164077778
DESeq2	20	800	10	0.1740625	0.219727778
DESeq2	20	800	2	0.0063125	0.1665
DESeq2	20	800	5	0.0770625	0.190438889
DESeq2	20	200	5	0.2585	0.013838889
DESeq2	20	200	10	0.4125	0.019588889
DESeq2	50	100	1	0.021	0.002044444
DESeq2	50	100	10	0.656	0.024377778
DESeq2	50	100	2	0.22	0.007116667
DESeq2	50	100	5	0.5145	0.017927778
DESeq2	50	1000	1	0.00115	0.018472222
DESeq2	50	1000	10	0.38945	0.103261111
DESeq2	50	1000	2	0.02325	0.023255556
DESeq2	50	1000	5	0.23685	0.066905556
DESeq2	50	200	1	0.0075	0.001016667
DESeq2	50	200	10	0.626	0.032355556
DESeq2	50	200	2	0.13125	0.005972222
DESeq2	50	200	5	0.48	0.022572222
DESeq2	50	2000	1	0.000575	0.146577778
DESeq2	50	2000	10	0.263575	0.327677778
DESeq2	50	2000	2	0.011175	0.159905556
DESeq2	50	2000	5	0.154575	0.241833333
DESeq2	50	300	1	0.005666667	0.000588889
DESeq2	50	300	10	0.571	0.037261111
DESeq2	50	300	2	0.078333333	0.004705556
DESeq2	50	300	5	0.421833333	0.024838889
DESeq2	50	400	1	0.003125	0.000505556
DESeq2	50	400	10	0.590125	0.050355556
DESeq2	50	400	2	0.072875	0.005938889
DESeq2	50	400	5	0.41825	0.033444444
DESeq2	50	500	1	0.0022	0.000633333
DESeq2	50	500	10	0.6005	0.062827778
DESeq2	50	500	2	0.0777	0.007005556
DESeq2	50	500	5	0.417	0.042205556
DESeq2	50	800	1	0.0014375	0.010472222
DESeq2	50	800	10	0.3918125	0.075816667
DESeq2	50	800	2	0.023	0.014455556
DESeq2	50	800	5	0.2464375	0.049583333
DESeq2	100	100	1	0.015	0.001688889
DESeq2	100	100	10	0.82	0.040516667
DESeq2	100	100	2	0.385	0.011488889
DESeq2	100	100	5	0.657	0.026283333
DESeq2	100	1000	1	0.00305	0.012122222
DESeq2	100	1000	10	0.5675	0.118105556
DESeq2	100	1000	2	0.0853	0.027377778
DESeq2	100	1000	5	0.4187	0.087711111
DESeq2	100	200	1	0.01475	0.001238889
DESeq2	100	200	10	0.817	0.054755556
DESeq2	100	200	2	0.281	0.013088889
DESeq2	100	200	5	0.66225	0.036555556
DESeq2	100	2000	1	0.000825	0.1137
DESeq2	100	2000	10	0.414375	0.297361111
DESeq2	100	2000	2	0.0531	0.132438889
DESeq2	100	2000	5	0.293425	0.232077778
DESeq2	100	300	1	0.007666667	0.000877778
DESeq2	100	300	10	0.741166667	0.059583333
DESeq2	100	300	2	0.207	0.012916667
DESeq2	100	300	5	0.591	0.041311111
DESeq2	100	400	1	0.005625	0.000855556
DESeq2	100	400	10	0.768	0.080261111
DESeq2	100	400	2	0.20725	0.016494444
DESeq2	100	400	5	0.608125	0.054161111
DESeq2	100	500	1	0.0061	0.0012
DESeq2	100	500	10	0.7668	0.100655556
DESeq2	100	500	2	0.209	0.02095
DESeq2	100	500	5	0.5967	0.068627778
DESeq2	100	800	1	0.002	0.0076
DESeq2	100	800	10	0.5681875	0.093688889
DESeq2	100	800	2	0.089	0.019377778
DESeq2	100	800	5	0.416625	0.066844444
DESeq2	200	100	1	0.024	0.002711111
DESeq2	200	100	10	0.9465	0.0583
DESeq2	200	100	2	0.4905	0.016216667
DESeq2	200	100	5	0.854	0.041838889
DESeq2	200	1000	1	0.00295	0.000927778
DESeq2	200	1000	10	0.7229	0.140944444
DESeq2	200	1000	2	0.2065	0.036677778
DESeq2	200	1000	5	0.58595	0.107816667
DESeq2	200	200	1	0.013	0.001755556
DESeq2	200	200	10	0.904	0.085955556
DESeq2	200	200	2	0.44125	0.021911111
DESeq2	200	200	5	0.82075	0.059122222
DESeq2	200	2000	1	0.001875	0.017288889
DESeq2	200	2000	10	0.566875	0.226277778
DESeq2	200	2000	2	0.13625	0.065472222
DESeq2	200	2000	5	0.44745	0.177283333
DESeq2	200	300	1	0.009833333	0.000983333
DESeq2	200	300	10	0.875166667	0.095272222
DESeq2	200	300	2	0.360666667	0.022827778
DESeq2	200	300	5	0.757333333	0.064716667
DESeq2	200	400	1	0.0085	0.001166667
DESeq2	200	400	10	0.883875	0.126488889
DESeq2	200	400	2	0.379625	0.030533333
DESeq2	200	400	5	0.766875	0.08615
DESeq2	200	500	1	0.007	0.000994444
DESeq2	200	500	10	0.886	0.152022222
DESeq2	200	500	2	0.3736	0.037238889
DESeq2	200	500	5	0.7651	0.107038889
DESeq2	200	800	1	0.0036875	0.000827778
DESeq2	200	800	10	0.7191875	0.114905556
DESeq2	200	800	2	0.2096875	0.028883333
DESeq2	200	800	5	0.5895625	0.08765
DESeq2	300	100	1	0.021	0.002961111
DESeq2	300	100	10	0.968	0.067794444
DESeq2	300	100	2	0.571	0.020638889
DESeq2	300	100	5	0.916	0.053483333
DESeq2	300	1000	1	0.0044	0.000705556
DESeq2	300	1000	10	0.7831	0.168322222
DESeq2	300	1000	2	0.297	0.051883333
DESeq2	300	1000	5	0.68135	0.134022222
DESeq2	300	200	1	0.01575	0.001638889
DESeq2	300	200	10	0.945	0.105933333
DESeq2	300	200	2	0.5485	0.027777778
DESeq2	300	200	5	0.8735	0.076594444
DESeq2	300	2000	1	0.0018	0.004166667
DESeq2	300	2000	10	0.6427	0.237066667
DESeq2	300	2000	2	0.21035	0.073972222
DESeq2	300	2000	5	0.547475	0.194911111
DESeq2	300	300	1	0.012	0.000972222
DESeq2	300	300	10	0.911	0.119194444
DESeq2	300	300	2	0.4735	0.030411111
DESeq2	300	300	5	0.842666667	0.086677778
DESeq2	300	400	1	0.008625	0.001072222
DESeq2	300	400	10	0.922625	0.15945
DESeq2	300	400	2	0.479875	0.040844444
DESeq2	300	400	5	0.85125	0.1156
DESeq2	300	500	1	0.0077	0.001211111
DESeq2	300	500	10	0.9276	0.191605556
DESeq2	300	500	2	0.4765	0.051316667
DESeq2	300	500	5	0.844	0.139561111
DESeq2	300	800	1	0.005	0.000783333
DESeq2	300	800	10	0.7925	0.140188889
DESeq2	300	800	2	0.3074375	0.042388889
DESeq2	300	800	5	0.671	0.108011111
DESeq2	500	100	1	0.032	0.002977778
DESeq2	500	100	10	0.9885	0.077922222
DESeq2	500	100	2	0.6915	0.029477778
DESeq2	500	100	5	0.959	0.066955556
DESeq2	500	1000	1	0.0043	0.000822222
DESeq2	500	1000	10	0.858	0.217988889
DESeq2	500	1000	2	0.4289	0.075188889
DESeq2	500	1000	5	0.77665	0.176261111
DESeq2	500	200	1	0.01825	0.002805556
DESeq2	500	200	10	0.9695	0.160283333
DESeq2	500	200	2	0.66775	0.054505556
DESeq2	500	200	5	0.9295	0.131311111
DESeq2	500	2000	1	0.003025	0.001261111
DESeq2	500	2000	10	0.738825	0.274338889
DESeq2	500	2000	2	0.31945	0.109033333
DESeq2	500	2000	5	0.645025	0.237544444
DESeq2	500	300	1	0.013333333	0.001466667
DESeq2	500	300	10	0.945833333	0.161527778
DESeq2	500	300	2	0.580166667	0.042872222
DESeq2	500	300	5	0.894833333	0.1241
DESeq2	500	400	1	0.01575	0.0022
DESeq2	500	400	10	0.95	0.209572222
DESeq2	500	400	2	0.597375	0.059622222
DESeq2	500	400	5	0.911625	0.163733333
DESeq2	500	500	1	0.0108	0.002233333
DESeq2	500	500	10	0.9482	0.249477778
DESeq2	500	500	2	0.6072	0.072355556
DESeq2	500	500	5	0.9189	0.201233333
DESeq2	500	800	1	0.006875	0.001016667
DESeq2	500	800	10	0.8498125	0.185172222
DESeq2	500	800	2	0.4205	0.060755556
DESeq2	500	800	5	0.7719375	0.14615
edgeR	20	100	1	0.01	0.000175879
edgeR	50	100	1	0.022	0.000316583
edgeR	100	100	1	0.022	0.000346734
edgeR	200	100	1	0.019	0.000417085
edgeR	300	100	1	0.019	0.000351759
edgeR	500	100	1	0.019	0.00041206
edgeR	20	100	2	0.093	0.000527638
edgeR	50	100	2	0.497	0.00181407
edgeR	100	100	2	0.766	0.003492462
edgeR	200	100	2	0.916	0.005974874
edgeR	300	100	2	0.931	0.007964824
edgeR	500	100	2	0.959	0.011984925
edgeR	20	100	5	0.782	0.002160804
edgeR	50	100	5	0.94	0.005889447
edgeR	100	100	5	0.951	0.010241206
edgeR	200	100	5	0.963	0.013376884
edgeR	300	100	5	0.956	0.01540201
edgeR	500	100	5	0.967	0.016537688
edgeR	20	100	10	0.879	0.003613065
edgeR	50	100	10	0.952	0.008100503
edgeR	100	100	10	0.95	0.01158794
edgeR	200	100	10	0.951	0.013678392
edgeR	300	100	10	0.963	0.014638191
edgeR	500	100	10	0.954	0.015346734
edgeR	20	200	1	0.01	0.000282828
edgeR	50	200	1	0.022	0.00020202
edgeR	100	200	1	0.0185	0.000287879
edgeR	200	200	1	0.012	0.000313131
edgeR	300	200	1	0.023	0.000363636
edgeR	500	200	1	0.0185	0.000262626
edgeR	20	200	2	0.0585	0.000429293
edgeR	50	200	2	0.2995	0.00210101
edgeR	100	200	2	0.56	0.004868687
edgeR	200	200	2	0.73	0.008378788
edgeR	300	200	2	0.802	0.01059596
edgeR	500	200	2	0.83	0.012575758
edgeR	20	200	5	0.47	0.003338384
edgeR	50	200	5	0.696	0.007419192
edgeR	100	200	5	0.7765	0.010646465
edgeR	200	200	5	0.786	0.012691919
edgeR	300	200	5	0.808	0.013373737
edgeR	500	200	5	0.8235	0.013439394
edgeR	20	200	10	0.57	0.005444444
edgeR	50	200	10	0.673	0.008555556
edgeR	100	200	10	0.733	0.010858586
edgeR	200	200	10	0.7415	0.011646465
edgeR	300	200	10	0.763	0.011994949
edgeR	500	200	10	0.766	0.012090909
edgeR	20	300	1	0.003666667	0.000111675
edgeR	50	300	1	0.009666667	0.00028934
edgeR	100	300	1	0.008666667	0.000269036
edgeR	200	300	1	0.012666667	0.000269036
edgeR	300	300	1	0.009	0.000269036
edgeR	500	300	1	0.008666667	0.000279188
edgeR	20	300	2	0.036666667	0.000538071
edgeR	50	300	2	0.193333333	0.00228934
edgeR	100	300	2	0.394666667	0.004832487
edgeR	200	300	2	0.556	0.008517766
edgeR	300	300	2	0.593666667	0.010634518
edgeR	500	300	2	0.632	0.012827411
edgeR	20	300	5	0.321333333	0.003766497
edgeR	50	300	5	0.475666667	0.007736041
edgeR	100	300	5	0.546666667	0.011233503
edgeR	200	300	5	0.559666667	0.012786802
edgeR	300	300	5	0.589	0.012974619
edgeR	500	300	5	0.583666667	0.013360406
edgeR	20	300	10	0.377333333	0.005401015
edgeR	50	300	10	0.456666667	0.009126904
edgeR	100	300	10	0.509666667	0.010771574
edgeR	200	300	10	0.523666667	0.011746193
edgeR	300	300	10	0.537333333	0.011781726
edgeR	500	300	10	0.538666667	0.011989848
edgeR	20	400	1	0.00525	0.000168367
edgeR	50	400	1	0.01425	0.000382653
edgeR	100	400	1	0.01025	0.000306122
edgeR	200	400	1	0.0135	0.000367347
edgeR	300	400	1	0.0145	0.000545918
edgeR	500	400	1	0.009	0.000265306
edgeR	20	400	2	0.035	0.000632653
edgeR	50	400	2	0.19825	0.002642857
edgeR	100	400	2	0.39325	0.005979592
edgeR	200	400	2	0.5245	0.010852041
edgeR	300	400	2	0.56675	0.01352551
edgeR	500	400	2	0.5875	0.015683673
edgeR	20	400	5	0.32225	0.004433673
edgeR	50	400	5	0.4535	0.010035714
edgeR	100	400	5	0.52075	0.014045918
edgeR	200	400	5	0.5335	0.015887755
edgeR	300	400	5	0.54175	0.016188776
edgeR	500	400	5	0.5435	0.01655102
edgeR	20	400	10	0.37475	0.007056122
edgeR	50	400	10	0.43875	0.011785714
edgeR	100	400	10	0.47	0.01394898
edgeR	200	400	10	0.489	0.014918367
edgeR	300	400	10	0.49175	0.015382653
edgeR	500	400	10	0.49525	0.015392857
edgeR	20	500	1	0.0052	0.000230769
edgeR	50	500	1	0.006	0.000312821
edgeR	100	500	1	0.0098	0.000353846
edgeR	200	500	1	0.0104	0.000435897
edgeR	300	500	1	0.009	0.000394872
edgeR	500	500	1	0.0078	0.000410256
edgeR	20	500	2	0.0338	0.000769231
edgeR	50	500	2	0.189	0.003487179
edgeR	100	500	2	0.3786	0.00834359
edgeR	200	500	2	0.4816	0.013369231
edgeR	300	500	2	0.5192	0.016487179
edgeR	500	500	2	0.5272	0.019082051
edgeR	20	500	5	0.3168	0.006087179
edgeR	50	500	5	0.4232	0.01205641
edgeR	100	500	5	0.4866	0.016451282
edgeR	200	500	5	0.5046	0.018605128
edgeR	300	500	5	0.5018	0.018897436
edgeR	500	500	5	0.5068	0.019394872
edgeR	20	500	10	0.3412	0.008041026
edgeR	50	500	10	0.4204	0.014041026
edgeR	100	500	10	0.4478	0.016276923
edgeR	200	500	10	0.462	0.017333333
edgeR	300	500	10	0.4618	0.0178
edgeR	500	500	10	0.4672	0.018087179
edgeR	20	800	1	0.004125	0.000229167
edgeR	50	800	1	0.005625	0.000302083
edgeR	100	800	1	0.00425	0.000265625
edgeR	200	800	1	0.003625	0.000197917
edgeR	300	800	1	0.005	0.000463542
edgeR	500	800	1	0.003375	0.000223958
edgeR	20	800	2	0.01125	0.000375
edgeR	50	800	2	0.089875	0.002833333
edgeR	100	800	2	0.17425	0.006520833
edgeR	200	800	2	0.240125	0.010921875
edgeR	300	800	2	0.259625	0.012484375
edgeR	500	800	2	0.2655	0.015171875
edgeR	20	800	5	0.150875	0.004619792
edgeR	50	800	5	0.205	0.010067708
edgeR	100	800	5	0.24275	0.013307292
edgeR	200	800	5	0.24725	0.014859375
edgeR	300	800	5	0.249625	0.015072917
edgeR	500	800	5	0.25075	0.015541667
edgeR	20	800	10	0.176625	0.007270833
edgeR	50	800	10	0.20625	0.011255208
edgeR	100	800	10	0.21675	0.013625
edgeR	200	800	10	0.227375	0.014166667
edgeR	300	800	10	0.229375	0.01434375
edgeR	500	800	10	0.223125	0.014744792
edgeR	20	1000	1	0.0027	0.000268421
edgeR	50	1000	1	0.0025	0.000263158
edgeR	100	1000	1	0.0066	0.000526316
edgeR	200	1000	1	0.0049	0.000373684
edgeR	300	1000	1	0.0031	0.000347368
edgeR	500	1000	1	0.0045	0.000347368
edgeR	20	1000	2	0.0191	0.000794737
edgeR	50	1000	2	0.0895	0.003721053
edgeR	100	1000	2	0.1755	0.007852632
edgeR	200	1000	2	0.229	0.013026316
edgeR	300	1000	2	0.2445	0.015336842
edgeR	500	1000	2	0.2512	0.0181
edgeR	20	1000	5	0.1442	0.005594737
edgeR	50	1000	5	0.2005	0.011963158
edgeR	100	1000	5	0.2294	0.016468421
edgeR	200	1000	5	0.2327	0.018126316
edgeR	300	1000	5	0.2401	0.018468421
edgeR	500	1000	5	0.2389	0.019042105
edgeR	20	1000	10	0.1652	0.008010526
edgeR	50	1000	10	0.1953	0.013773684
edgeR	100	1000	10	0.2133	0.015947368
edgeR	200	1000	10	0.2173	0.017021053
edgeR	300	1000	10	0.2207	0.017536842
edgeR	500	1000	10	0.2235	0.017557895
edgeR	20	2000	1	0.0013	0.000311111
edgeR	50	2000	1	0.002	0.000216667
edgeR	100	2000	1	0.0036	0.000411111
edgeR	200	2000	1	0.00245	0.000411111
edgeR	300	2000	1	0.00285	0.000472222
edgeR	500	2000	1	0.0026	0.000372222
edgeR	20	2000	2	0.01025	0.001044444
edgeR	50	2000	2	0.0605	0.004555556
edgeR	100	2000	2	0.112	0.011366667
edgeR	200	2000	2	0.14375	0.017844444
edgeR	300	2000	2	0.1516	0.021122222
edgeR	500	2000	2	0.1547	0.024544444
edgeR	20	2000	5	0.09345	0.006977778
edgeR	50	2000	5	0.1277	0.016844444
edgeR	100	2000	5	0.1417	0.021333333
edgeR	200	2000	5	0.1421	0.023777778
edgeR	300	2000	5	0.1462	0.024094444
edgeR	500	2000	5	0.1475	0.024533333
edgeR	20	2000	10	0.10055	0.011227778
edgeR	50	2000	10	0.12475	0.018366667
edgeR	100	2000	10	0.133	0.021061111
edgeR	200	2000	10	0.1346	0.022211111
edgeR	300	2000	10	0.138	0.0222
edgeR	500	2000	10	0.1385	0.022027778
fastANCOM	20	200	1	0	0
fastANCOM	20	200	2	0	5.56E+06
fastANCOM	20	100	1	0	0
fastANCOM	20	100	10	0.163	0.002855556
fastANCOM	20	100	2	0.0025	1.11E-05
fastANCOM	20	100	5	0.028	0.000461111
fastANCOM	20	1000	1	5.00E-05	0
fastANCOM	20	1000	10	0.04945	0.041361111
fastANCOM	20	1000	2	1.00E-04	1.67E-05
fastANCOM	20	1000	5	0.0091	0.008661111
fastANCOM	20	2000	1	4.00E-04	0.004283333
fastANCOM	20	2000	10	0.054625	0.16595
fastANCOM	20	2000	2	0.0013	0.013372222
fastANCOM	20	2000	5	0.008875	0.034911111
fastANCOM	20	300	1	0	5.56E+06
fastANCOM	20	300	10	0.086	0.005122222
fastANCOM	20	300	2	0.000333333	2.78E-05
fastANCOM	20	300	5	0.017833333	0.000933333
fastANCOM	20	400	1	0	0
fastANCOM	20	400	10	0.107625	0.009455556
fastANCOM	20	400	2	0.000375	0.000266667
fastANCOM	20	400	5	0.020375	0.001316667
fastANCOM	20	500	1	1.00E-04	2.78E-05
fastANCOM	20	500	10	0.1096	0.01445
fastANCOM	20	500	2	2.00E-04	5.56E+06
fastANCOM	20	500	5	0.0207	0.002077778
fastANCOM	20	800	1	0	0
