name	Sample	OTU	type	effect	mean_Accuracy	sd_Accuracy	mean_Precision	sd_Precision	mean_TPR	sd_TPR	mean_F1_score	sd_F1_score	mean_FPR	sd_FPR	mean_Specificity	sd_Specificity	mean_FDR	sd_FDR
ALDEx2_wi	50	800	abundant	10	0.911617347	0.004931174	0.3976208	0.073594775	0.163	0.042511453	0.229836996	0.05312169	0.021838889	0.004365004	0.978161111	0.004365004	0.6023792	0.073594775
ALDEx2_wi	50	800	abundant	2	0.918290816	0.000559719	0.074333333	0.237958702	0.0015625	0.004843256	0.003040465	0.009401996	0.000222222	0.000639886	0.999777778	0.000639886	0.110666667	0.293912934
ALDEx2_wi	50	800	abundant	5	0.91522449	0.003690295	0.391371093	0.135105778	0.070875	0.032390858	0.118324563	0.050606973	0.009722222	0.003768784	0.990277778	0.003768784	0.608628907	0.135105778
Corncob	50	100	abundant	1	0.988961538	0.000386327	0.010833333	0.091634302	0.002	0.017247824	0.003280886	0.027760402	7.22E-05	0.00038711	0.999927778	0.00038711	0.044166667	0.200137795
Corncob	50	100	abundant	10	0.975049451	0.006242428	0.262487426	0.066721165	0.6565	0.156782184	0.369855887	0.081738016	0.021411111	0.006694257	0.978588889	0.006694257	0.737512574	0.066721165
Corncob	50	100	abundant	2	0.988395604	0.00146002	0.224428571	0.337140282	0.0545	0.081934831	0.082216001	0.117994594	0.001227778	0.001487786	0.998772222	0.001487786	0.450571429	0.433046564
Corncob	50	100	abundant	5	0.98271978	0.004690709	0.310002656	0.122316953	0.409	0.156978378	0.341832347	0.117627665	0.010905556	0.004851639	0.989094444	0.004851639	0.689997344	0.122316953
Corncob	50	1000	abundant	1	0.9	0.000200502	0.0075	0.078897873	2.00E-04	0.001994969	0.000388386	0.003874275	2.22E-05	0.000221663	0.999977778	0.000221663	0.0075	0.078897873
Corncob	50	1000	abundant	10	0.89179	0.00632264	0.405424835	0.070987079	0.1744	0.041074023	0.242365954	0.050029843	0.0285	0.006232613	0.9715	0.006232613	0.594575165	0.070987079
Corncob	50	1000	abundant	2	0.89975	0.000991167	0.146365079	0.303464928	0.003	0.006497004	0.005825821	0.012479549	0.000611111	0.001129112	0.999388889	0.001129112	0.263634921	0.402029667
Corncob	50	1000	abundant	5	0.896385	0.003692553	0.399463268	0.104556431	0.07315	0.029732095	0.122152115	0.045257765	0.012144444	0.004058493	0.987855556	0.004058493	0.600536732	0.104556431
Corncob	50	200	abundant	1	0.97823913	0.000187476	0.006666667	0.074423149	5.00E-04	0.004987421	0.000910973	0.00909629	3.33E-05	0.000220259	0.999966667	0.000220259	0.023333333	0.147603223
Corncob	50	200	abundant	10	0.968967391	0.005589081	0.346727172	0.08306787	0.4525	0.116884816	0.387258204	0.082757778	0.019555556	0.005639236	0.980444444	0.005639236	0.653272828	0.08306787
Corncob	50	200	abundant	2	0.977940217	0.00136449	0.271190476	0.38595461	0.02725	0.040659605	0.047637423	0.068495353	0.000933333	0.001305878	0.999066667	0.001305878	0.373809524	0.430782761
Corncob	50	200	abundant	5	0.974869565	0.003950853	0.392518023	0.130398185	0.268	0.10406801	0.311899589	0.105594957	0.009422222	0.003641889	0.990577778	0.003641889	0.607481977	0.130398185
Corncob	50	2000	abundant	1	0.818163636	0.000156798	0	0	0	0	0	0	2.22E-05	0.000191642	0.999977778	0.000191642	0.015	0.121857483
Corncob	50	2000	abundant	10	0.806713636	0.006849662	0.401395642	0.057187912	0.128675	0.027046756	0.194056782	0.036003604	0.042611111	0.007531599	0.957388889	0.007531599	0.598604358	0.057187912
Corncob	50	2000	abundant	2	0.817895455	0.001151282	0.176992063	0.312861995	0.00245	0.004675124	0.004793008	0.009081893	0.000894444	0.001624528	0.999105556	0.001624528	0.268007937	0.38555191
Corncob	50	2000	abundant	5	0.812936364	0.004464524	0.389067533	0.093999963	0.05175	0.01965628	0.090592322	0.03211753	0.017911111	0.005560087	0.982088889	0.005560087	0.610932467	0.093999963
Corncob	50	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	50	300	abundant	10	0.959860215	0.005139439	0.371636065	0.078849328	0.346	0.090569265	0.354807667	0.078545091	0.019677778	0.004976014	0.980322222	0.004976014	0.628363935	0.078849328
Corncob	50	300	abundant	2	0.967526882	0.000976141	0.167666667	0.331176607	0.01	0.020050188	0.018385232	0.036032981	0.000555556	0.001056738	0.999444444	0.001056738	0.257333333	0.40186486
Corncob	50	300	abundant	5	0.964639785	0.00345316	0.377734255	0.132047781	0.160333333	0.077897411	0.220362252	0.094650956	0.00855	0.003282126	0.99145	0.003282126	0.622265745	0.132047781
Corncob	50	400	abundant	1	0.957414894	0.000451345	0.001	0.014142136	0.00025	0.003535534	4.00E-04	0.005656854	4.44E-05	0.000628539	0.999955556	0.000628539	0.004	0.056568542
Corncob	50	400	abundant	10	0.946739362	0.005940964	0.369053809	0.069247012	0.349	0.083494651	0.355899172	0.069154445	0.026694444	0.005831173	0.973305556	0.005831173	0.630946191	0.069247012
Corncob	50	400	abundant	2	0.957212766	0.001149447	0.181373016	0.33383633	0.010375	0.019936693	0.01914627	0.036110786	0.000705556	0.001246261	0.999294444	0.001246261	0.268626984	0.399596711
Corncob	50	400	abundant	5	0.953255319	0.004101019	0.38641732	0.107085724	0.1695	0.072298933	0.230227826	0.082473845	0.011911111	0.004507041	0.988088889	0.004507041	0.61358268	0.107085724
Corncob	50	500	abundant	1	0.947378947	0.000182474	0.01	0.099748427	3.00E-04	0.003155915	0.000580694	0.006092911	5.56E+06	7.86E-05	0.999994444	7.86E-05	0.005	0.070710678
Corncob	50	500	abundant	10	0.933789474	0.006880348	0.373815384	0.057392461	0.3729	0.073666299	0.37054883	0.057727154	0.03505	0.007578444	0.96495	0.007578444	0.626184616	0.057392461
Corncob	50	500	abundant	2	0.947005263	0.001312097	0.223056277	0.320464636	0.0132	0.02116601	0.024276909	0.037787054	0.001116667	0.001557459	0.998883333	0.001557459	0.346943723	0.395268113
Corncob	50	500	abundant	5	0.941573684	0.004861131	0.379460524	0.099139626	0.1729	0.061893002	0.234220069	0.07199121	0.015722222	0.004802379	0.984277778	0.004802379	0.620539476	0.099139626
Corncob	50	800	abundant	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
Corncob	50	800	abundant	10	0.911571429	0.005037994	0.401470852	0.073302747	0.1709375	0.045111836	0.237997538	0.054122708	0.022594444	0.004939334	0.977405556	0.004939334	0.598529148	0.073302747
Corncob	50	800	abundant	2	0.918229592	0.00095787	0.163452381	0.318165015	0.005	0.010559118	0.009569068	0.019982015	0.000594444	0.001067703	0.999405556	0.001067703	0.241547619	0.38461558
Corncob	50	800	abundant	5	0.915403061	0.003620497	0.398373234	0.123087809	0.0694375	0.030327398	0.11668227	0.047177538	0.0094	0.00363657	0.9906	0.00363657	0.601626766	0.123087809
DACOMP	50	100	abundant	1	0.988989011	0.000219227	0	0	0	0	0	0	2.22E-05	0.000221663	0.999977778	0.000221663	0.01	0.099748427
DACOMP	50	100	abundant	10	0.986478022	0.002614432	0.388714411	0.115404703	0.3915	0.113322371	0.389282833	0.11255709	0.006911111	0.00157198	0.993088889	0.00157198	0.611285589	0.115404703
DACOMP	50	100	abundant	2	0.988082418	0.001955553	0.19598428	0.260550101	0.082	0.110621815	0.109276505	0.14139356	0.00185	0.00230789	0.99815	0.00230789	0.37901572	0.382185313
DACOMP	50	100	abundant	5	0.985928571	0.003791847	0.374585179	0.12397409	0.373	0.13439236	0.367795529	0.11703572	0.007261111	0.003827792	0.992738889	0.003827792	0.625414821	0.12397409
DACOMP	50	1000	abundant	1	0.90001	0.000141421	0.003125	0.044194174	0.00025	0.003535534	0.000462963	0.006547285	1.67E-05	0.000235702	0.999983333	0.000235702	0.001875	0.026516504
DACOMP	50	1000	abundant	10	0.887475	0.007999961	0.398701898	0.063667377	0.2452	0.046721241	0.302707153	0.051486525	0.041161111	0.006675313	0.958838889	0.006675313	0.601298102	0.063667377
DACOMP	50	1000	abundant	2	0.899605	0.001671209	0.106027665	0.200266826	0.00995	0.020630696	0.017972252	0.036668543	0.001544444	0.002940336	0.998455556	0.002940336	0.153972335	0.275252874
DACOMP	50	1000	abundant	5	0.891405	0.005626657	0.395699481	0.068174055	0.1612	0.039348463	0.227364546	0.04751512	0.027461111	0.00600719	0.972538889	0.00600719	0.604300519	0.068174055
DACOMP	50	200	abundant	1	0.97826087	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	50	200	abundant	10	0.973554348	0.003913939	0.385590911	0.093581098	0.36	0.092154557	0.371195517	0.090027399	0.012811111	0.002659188	0.987188889	0.002659188	0.614409089	0.093581098
DACOMP	50	200	abundant	2	0.97751087	0.002114071	0.153866203	0.235659019	0.04675	0.076361594	0.069535657	0.10970191	0.001805556	0.002596694	0.998194444	0.002596694	0.276133797	0.354369744
DACOMP	50	200	abundant	5	0.974304348	0.004077283	0.387114831	0.10783823	0.303	0.099324351	0.33652881	0.097857025	0.010777778	0.003504802	0.989222222	0.003504802	0.612885169	0.10783823
DACOMP	50	2000	abundant	1	0.818181818	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	50	2000	abundant	10	0.802022727	0.007661187	0.398138648	0.047056786	0.1728	0.029040952	0.240156241	0.033989418	0.05815	0.00899661	0.94185	0.00899661	0.601861352	0.047056786
DACOMP	50	2000	abundant	2	0.817854545	0.001494873	0.055812791	0.147145455	0.003275	0.009113984	0.006146816	0.017007771	0.001127778	0.003129795	0.998872222	0.003129795	0.084187209	0.214886963
DACOMP	50	2000	abundant	5	0.808195455	0.005960595	0.396412269	0.06149636	0.1062	0.025203892	0.166635662	0.035450819	0.035805556	0.007327593	0.964194444	0.007327593	0.603587731	0.06149636
DACOMP	50	300	abundant	1	0.967741935	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	50	300	abundant	10	0.961123656	0.004261854	0.384425561	0.073781047	0.339833333	0.075812922	0.359426454	0.070891775	0.018166667	0.003305767	0.981833333	0.003305767	0.615574439	0.073781047
DACOMP	50	300	abundant	2	0.967069892	0.001766148	0.12717434	0.209276253	0.027	0.046471235	0.043437628	0.072876301	0.001594444	0.002608945	0.998405556	0.002608945	0.22282566	0.32600972
DACOMP	50	300	abundant	5	0.962634409	0.004403532	0.386656624	0.0976402	0.265666667	0.080333615	0.311950411	0.082278236	0.014133333	0.003850871	0.985866667	0.003850871	0.613343376	0.0976402
DACOMP	50	400	abundant	1	0.95743617	0.000150448	0.001875	0.026516504	0.000375	0.005303301	0.000625	0.008838835	2.78E-05	0.000392837	0.999972222	0.000392837	0.003125	0.044194174
DACOMP	50	400	abundant	10	0.949398936	0.00591458	0.393311483	0.077864348	0.347375	0.072914794	0.36828375	0.073781523	0.023844444	0.003801711	0.976155556	0.003801711	0.606688517	0.077864348
DACOMP	50	400	abundant	2	0.956712766	0.001863752	0.149235716	0.212518685	0.031125	0.051454809	0.049687721	0.077999953	0.00215	0.003304505	0.99785	0.003304505	0.235764284	0.314080678
DACOMP	50	400	abundant	5	0.950457447	0.004662823	0.383521251	0.07643976	0.26975	0.069798256	0.314480024	0.068585716	0.019288889	0.004204937	0.980711111	0.004204937	0.616478749	0.07643976
DACOMP	50	500	abundant	1	0.947373684	7.44E-05	0.002857143	0.040406102	4.00E-04	0.005656854	0.000701754	0.009924306	1.67E-05	0.000235702	0.999983333	0.000235702	0.002142857	0.030304576
DACOMP	50	500	abundant	10	0.937710526	0.005123715	0.39714572	0.054164349	0.3546	0.05705362	0.374074665	0.053398406	0.029894444	0.003612191	0.970105556	0.003612191	0.60285428	0.054164349
DACOMP	50	500	abundant	2	0.946405263	0.002344933	0.169894953	0.22271206	0.0319	0.045769688	0.052294289	0.072367525	0.002788889	0.003938213	0.997211111	0.003938213	0.260105047	0.318243312
DACOMP	50	500	abundant	5	0.938705263	0.005331699	0.386163832	0.065816297	0.276	0.05947847	0.320112417	0.058692497	0.024477778	0.005008721	0.975522222	0.005008721	0.613836168	0.065816297
DACOMP	50	800	abundant	1	0.918367347	0	0	0	0	0	0	0	0	0	1	0	0	0
DACOMP	50	800	abundant	10	0.908408163	0.006439213	0.401579127	0.065182078	0.249125	0.049929441	0.306348199	0.054045232	0.032988889	0.005414044	0.967011111	0.005414044	0.598420873	0.065182078
DACOMP	50	800	abundant	2	0.917903061	0.00149926	0.096560218	0.188545503	0.009875	0.019994896	0.01767887	0.035330445	0.001383333	0.002805827	0.998616667	0.002805827	0.148439782	0.273706609
DACOMP	50	800	abundant	5	0.910857143	0.004949562	0.394600767	0.069310001	0.1714375	0.041550083	0.237410403	0.049683504	0.023416667	0.004950199	0.976583333	0.004950199	0.605399233	0.069310001
DESeq2	50	100	abundant	1	0.98721978	0.003041675	0.064697913	0.200872837	0.021	0.053603795	0.026028679	0.062764541	0.002044444	0.003355482	0.997955556	0.003355482	0.520302087	0.479974747
DESeq2	50	100	abundant	10	0.97210989	0.006438401	0.237640805	0.061405438	0.656	0.135853897	0.346012646	0.07849052	0.024377778	0.00632636	0.975622222	0.00632636	0.762359195	0.061405438
DESeq2	50	100	abundant	2	0.98439011	0.003789606	0.266373111	0.163679792	0.22	0.138911779	0.226536636	0.126695806	0.007116667	0.004138099	0.992883333	0.004138099	0.733626889	0.163679792
DESeq2	50	100	abundant	5	0.976934066	0.005807518	0.250698053	0.075464349	0.5145	0.149839948	0.331760985	0.089785631	0.017927778	0.006004401	0.982072222	0.006004401	0.749301947	0.075464349
DESeq2	50	1000	abundant	1	0.88349	0.004583113	0.005985968	0.018815516	0.00115	0.003774751	0.001909537	0.00615069	0.018472222	0.005152236	0.981527778	0.005152236	0.994014032	0.018815516
DESeq2	50	1000	abundant	10	0.84601	0.012036373	0.296450118	0.034615803	0.38945	0.04750242	0.335916125	0.0368754	0.103261111	0.012619589	0.896738889	0.012619589	0.703549882	0.034615803
DESeq2	50	1000	abundant	2	0.881395	0.005375262	0.091132268	0.084632904	0.02325	0.022325538	0.036643883	0.034422245	0.023255556	0.006341904	0.976744444	0.006341904	0.908867732	0.084632904
DESeq2	50	1000	abundant	5	0.86347	0.008883902	0.282696166	0.044266832	0.23685	0.046121726	0.256647623	0.042406729	0.066905556	0.00984392	0.933094444	0.00984392	0.717303834	0.044266832
DESeq2	50	200	abundant	1	0.977429348	0.001767095	0.059231838	0.19533356	0.0075	0.024937107	0.012324319	0.038433834	0.001016667	0.001928615	0.998983333	0.001928615	0.380768162	0.468102945
DESeq2	50	200	abundant	10	0.960217391	0.006384656	0.303640661	0.05339939	0.626	0.121543672	0.406391592	0.066605695	0.032355556	0.00663454	0.967644444	0.00663454	0.696359339	0.05339939
DESeq2	50	200	abundant	2	0.975271739	0.003535601	0.346461973	0.209801938	0.13125	0.08615714	0.179594559	0.105190986	0.005972222	0.003703506	0.994027778	0.003703506	0.638538027	0.220045472
DESeq2	50	200	abundant	5	0.96661413	0.005278367	0.323455282	0.068109353	0.48	0.118618514	0.383436264	0.079679461	0.022572222	0.005078425	0.977427778	0.005078425	0.676544718	0.068109353
DESeq2	50	2000	abundant	1	0.698359091	0.01446635	0.00087513	0.003134913	0.000575	0.002077488	0.000691215	0.0024834	0.146577778	0.01767501	0.853422222	0.01767501	0.99912487	0.003134913
DESeq2	50	2000	abundant	10	0.598004545	0.02411724	0.152134735	0.017682855	0.263575	0.030639653	0.192627713	0.021141144	0.327677778	0.029592469	0.672322222	0.029592469	0.847865265	0.017682855
DESeq2	50	2000	abundant	2	0.689381818	0.018515836	0.015064137	0.015420738	0.011175	0.011744533	0.012769406	0.01321649	0.159905556	0.02280878	0.840094444	0.02280878	0.984935863	0.015420738
DESeq2	50	2000	abundant	5	0.648422727	0.019209961	0.124305263	0.020075077	0.154575	0.030207729	0.137439176	0.023300561	0.241833333	0.02503989	0.758166667	0.02503989	0.875694737	0.020075077
