name	Sample	OTU	type	effect	mean_Precision	mean_TPR
Corncob	20	800	rare	5	0	0
Corncob	200	800	rare	1	0	0
Corncob	200	800	rare	10	0	0
Corncob	200	800	rare	2	0	0
Corncob	200	800	rare	5	0	0
Corncob	300	800	rare	1	0	0
Corncob	300	800	rare	10	0.019166667	0.0003125
Corncob	300	800	rare	2	0	0
Corncob	300	800	rare	5	0	0
Corncob	50	800	rare	1	0	0
Corncob	50	800	rare	10	0	0
Corncob	50	800	rare	2	0	0
Corncob	50	800	rare	5	0	0
Corncob	500	800	rare	1	0	0
Corncob	500	800	rare	10	0.208634728	0.0500625
Corncob	500	800	rare	2	0.0003125	6.25E-05
Corncob	500	800	rare	5	0.140120005	0.009625
DACOMP	100	100	rare	1	0	0
DACOMP	100	100	rare	10	0.301009851	0.216
DACOMP	100	100	rare	2	0.0125	0.0025
DACOMP	100	100	rare	5	0.265470238	0.124
DACOMP	20	100	rare	1	0	0
DACOMP	20	100	rare	10	0.012083333	0.0035
DACOMP	20	100	rare	2	0	0
DACOMP	20	100	rare	5	0	0
DACOMP	200	100	rare	1	0.000833333	5.00E-04
DACOMP	200	100	rare	10	0.311742785	0.272
DACOMP	200	100	rare	2	0.162277778	0.0475
DACOMP	200	100	rare	5	0.283773907	0.205
DACOMP	300	100	rare	1	0	0
DACOMP	300	100	rare	10	0.312514285	0.301
DACOMP	300	100	rare	2	0.255619048	0.0875
DACOMP	300	100	rare	5	0.307870671	0.2535
DACOMP	50	100	rare	1	0	0
DACOMP	50	100	rare	10	0.238105159	0.095
DACOMP	50	100	rare	2	0.005	0.001
DACOMP	50	100	rare	5	0.101958333	0.0285
DACOMP	500	100	rare	1	0	0
DACOMP	500	100	rare	10	0.293025794	0.2925
DACOMP	500	100	rare	2	0.293189033	0.135
DACOMP	500	100	rare	5	0.303310426	0.2755
DACOMP	100	1000	rare	1	0	0
DACOMP	100	1000	rare	10	0	0
DACOMP	100	1000	rare	2	0	0
DACOMP	100	1000	rare	5	0	0
DACOMP	20	1000	rare	1	0	0
DACOMP	20	1000	rare	10	0	0
DACOMP	20	1000	rare	2	0	0
DACOMP	20	1000	rare	5	0	0
DACOMP	200	1000	rare	1	0	0
DACOMP	200	1000	rare	10	0.002833183	4.00E-04
DACOMP	200	1000	rare	2	0	0
DACOMP	200	1000	rare	5	0	0
DACOMP	300	1000	rare	1	0	0
DACOMP	300	1000	rare	10	0.001313123	0.00025
DACOMP	300	1000	rare	2	0	0
DACOMP	300	1000	rare	5	0	0
DACOMP	50	1000	rare	1	0	0
DACOMP	50	1000	rare	10	0	0
DACOMP	50	1000	rare	2	0	0
DACOMP	50	1000	rare	5	0	0
DACOMP	500	1000	rare	1	0	0
DACOMP	500	1000	rare	10	0.000357143	5.00E-05
DACOMP	500	1000	rare	2	0	0
DACOMP	500	1000	rare	5	0	0
DACOMP	100	200	rare	1	0	0
DACOMP	100	200	rare	10	0.19313678	0.06025
DACOMP	100	200	rare	2	0.00225	5.00E-04
DACOMP	100	200	rare	5	0.025589286	0.006
DACOMP	20	200	rare	1	0	0
DACOMP	20	200	rare	10	0	0
DACOMP	20	200	rare	2	0	0
DACOMP	20	200	rare	5	0	0
DACOMP	200	200	rare	1	0	0
DACOMP	200	200	rare	10	0.260815369	0.183
DACOMP	200	200	rare	2	0.001	0.00025
DACOMP	200	200	rare	5	0.247859224	0.08675
DACOMP	300	200	rare	1	0	0
DACOMP	300	200	rare	10	0.251392581	0.20225
DACOMP	300	200	rare	2	0.004583333	0.001
DACOMP	300	200	rare	5	0.250417085	0.1265
DACOMP	50	200	rare	1	0	0
DACOMP	50	200	rare	10	0	0
DACOMP	50	200	rare	2	0	0
DACOMP	50	200	rare	5	0	0
DACOMP	500	200	rare	1	0	0
DACOMP	500	200	rare	10	0	0
DACOMP	500	200	rare	2	0	0
DACOMP	500	200	rare	5	0	0
DACOMP	100	2000	rare	1	0	0
DACOMP	100	2000	rare	10	0	0
DACOMP	100	2000	rare	2	0	0
DACOMP	100	2000	rare	5	0	0
DACOMP	20	2000	rare	1	0	0
DACOMP	20	2000	rare	10	0	0
DACOMP	20	2000	rare	2	0	0
DACOMP	20	2000	rare	5	0	0
DACOMP	200	2000	rare	1	0	0
DACOMP	200	2000	rare	10	0	0
DACOMP	200	2000	rare	2	0	0
DACOMP	200	2000	rare	5	0	0
DACOMP	300	2000	rare	1	0	0
DACOMP	300	2000	rare	10	0.001770141	0.000225
DACOMP	300	2000	rare	2	0	0
DACOMP	300	2000	rare	5	0	0
DACOMP	50	2000	rare	1	0	0
DACOMP	50	2000	rare	10	0	0
DACOMP	50	2000	rare	2	0	0
DACOMP	50	2000	rare	5	0	0
DACOMP	500	2000	rare	1	0	0
DACOMP	500	2000	rare	10	0.003197198	4.00E-04
DACOMP	500	2000	rare	2	0	0
DACOMP	500	2000	rare	5	0	0
DACOMP	100	300	rare	1	0	0
DACOMP	100	300	rare	10	0.015540043	0.002666667
DACOMP	100	300	rare	2	0	0
DACOMP	100	300	rare	5	0.00125	0.000166667
DACOMP	20	300	rare	1	0	0
DACOMP	20	300	rare	10	0	0
DACOMP	20	300	rare	2	0	0
DACOMP	20	300	rare	5	0	0
DACOMP	200	300	rare	1	0	0
DACOMP	200	300	rare	10	0.19844149	0.059833333
DACOMP	200	300	rare	2	0	0
DACOMP	200	300	rare	5	0.035579545	0.005833333
DACOMP	300	300	rare	1	0	0
DACOMP	300	300	rare	10	0.241338871	0.072333333
DACOMP	300	300	rare	2	0	0
DACOMP	300	300	rare	5	0.018732504	0.0035
DACOMP	50	300	rare	1	0	0
DACOMP	50	300	rare	10	0	0
DACOMP	50	300	rare	2	0	0
DACOMP	50	300	rare	5	0	0
DACOMP	500	300	rare	1	0	0
DACOMP	500	300	rare	10	0.175082936	0.059333333
DACOMP	500	300	rare	2	0	0
DACOMP	500	300	rare	5	0.01375	0.002666667
DACOMP	100	400	rare	1	0	0
DACOMP	100	400	rare	10	0.014545031	0.002375
DACOMP	100	400	rare	2	0	0
DACOMP	100	400	rare	5	0.000384615	0.000125
DACOMP	20	400	rare	1	0	0
DACOMP	20	400	rare	10	0	0
DACOMP	20	400	rare	2	0	0
DACOMP	20	400	rare	5	0	0
DACOMP	200	400	rare	1	0	0
DACOMP	200	400	rare	10	0.133171085	0.028125
DACOMP	200	400	rare	2	0	0
DACOMP	200	400	rare	5	0	0
DACOMP	300	400	rare	1	0	0
DACOMP	300	400	rare	10	0.102846061	0.022
DACOMP	300	400	rare	2	0	0
DACOMP	300	400	rare	5	0.000416667	0.000125
DACOMP	50	400	rare	1	0	0
DACOMP	50	400	rare	10	0	0
DACOMP	50	400	rare	2	0	0
DACOMP	50	400	rare	5	0	0
DACOMP	500	400	rare	1	0	0
DACOMP	500	400	rare	10	0.04799988	0.013875
DACOMP	500	400	rare	2	0	0
DACOMP	500	400	rare	5	0	0
DACOMP	100	500	rare	1	0	0
DACOMP	100	500	rare	10	0.007011905	0.001
DACOMP	100	500	rare	2	0	0
DACOMP	100	500	rare	5	0	0
DACOMP	20	500	rare	1	0	0
DACOMP	20	500	rare	10	0	0
DACOMP	20	500	rare	2	0	0
DACOMP	20	500	rare	5	0	0
DACOMP	200	500	rare	1	0	0
DACOMP	200	500	rare	10	0.129314837	0.0265
DACOMP	200	500	rare	2	0	0
DACOMP	200	500	rare	5	0.004047619	5.00E-04
DACOMP	300	500	rare	1	0	0
DACOMP	300	500	rare	10	0.091735291	0.0217
DACOMP	300	500	rare	2	0	0
DACOMP	300	500	rare	5	0.001458333	2.00E-04
DACOMP	50	500	rare	1	0	0
DACOMP	50	500	rare	10	0	0
DACOMP	50	500	rare	2	0	0
DACOMP	50	500	rare	5	0	0
DACOMP	500	500	rare	1	0	0
DACOMP	500	500	rare	10	0.064467945	0.0182
DACOMP	500	500	rare	2	0	0
DACOMP	500	500	rare	5	0	0
DACOMP	100	800	rare	1	0	0
DACOMP	100	800	rare	10	0	0
DACOMP	100	800	rare	2	0	0
DACOMP	100	800	rare	5	0	0
DACOMP	20	800	rare	1	0	0
DACOMP	20	800	rare	10	0	0
DACOMP	20	800	rare	2	0	0
DACOMP	20	800	rare	5	0	0
DACOMP	200	800	rare	1	0	0
DACOMP	200	800	rare	10	0.000333333	6.25E-05
DACOMP	200	800	rare	2	0	0
DACOMP	200	800	rare	5	0	0
DACOMP	300	800	rare	1	0	0
DACOMP	300	800	rare	10	0.000520422	0.0001875
DACOMP	300	800	rare	2	0	0
DACOMP	300	800	rare	5	0.0003125	6.25E-05
DACOMP	50	800	rare	1	0	0
DACOMP	50	800	rare	10	0	0
DACOMP	50	800	rare	2	0	0
DACOMP	50	800	rare	5	0	0
DACOMP	500	800	rare	1	0	0
DACOMP	500	800	rare	10	0	0
DACOMP	500	800	rare	2	0	0
DACOMP	500	800	rare	5	0	0
DESeq2	100	100	rare	1	0.037700577	0.017
DESeq2	100	100	rare	10	0.242317537	0.3025
DESeq2	100	100	rare	2	0.175786252	0.084
DESeq2	100	100	rare	5	0.229473878	0.245
DESeq2	20	100	rare	1	0.038498252	0.0115
DESeq2	20	100	rare	10	0.208155961	0.146
DESeq2	20	100	rare	2	0.057979853	0.0165
DESeq2	20	100	rare	5	0.195047871	0.0975
DESeq2	200	100	rare	1	0.058309524	0.0195
DESeq2	200	100	rare	10	0.222211339	0.3225
DESeq2	200	100	rare	2	0.237621275	0.1725
DESeq2	200	100	rare	5	0.230082795	0.285
DESeq2	300	100	rare	1	0.044761905	0.0155
DESeq2	300	100	rare	10	0.214255554	0.347
DESeq2	300	100	rare	2	0.233101532	0.211
DESeq2	300	100	rare	5	0.23287306	0.316
DESeq2	50	100	rare	1	0.051101371	0.017
DESeq2	50	100	rare	10	0.237087131	0.246
DESeq2	50	100	rare	2	0.115361798	0.0455
DESeq2	50	100	rare	5	0.220087377	0.179
DESeq2	500	100	rare	1	0.046027528	0.0185
DESeq2	500	100	rare	10	0.177382587	0.3365
DESeq2	500	100	rare	2	0.217920527	0.244
DESeq2	500	100	rare	5	0.211503611	0.3345
DESeq2	100	1000	rare	1	0	0
DESeq2	100	1000	rare	10	0	0
DESeq2	100	1000	rare	2	0	0
DESeq2	100	1000	rare	5	0	0
DESeq2	20	1000	rare	1	0	0
DESeq2	20	1000	rare	10	0	0
DESeq2	20	1000	rare	2	0	0
DESeq2	20	1000	rare	5	0	0
DESeq2	200	1000	rare	1	0	0
DESeq2	200	1000	rare	10	0.005	5.00E-05
DESeq2	200	1000	rare	2	0	0
DESeq2	200	1000	rare	5	0	0
DESeq2	300	1000	rare	1	0	0
DESeq2	300	1000	rare	10	0.023404762	9.00E-04
DESeq2	300	1000	rare	2	0	0
DESeq2	300	1000	rare	5	0	0
DESeq2	50	1000	rare	1	0	0
DESeq2	50	1000	rare	10	0	0
DESeq2	50	1000	rare	2	0	0
DESeq2	50	1000	rare	5	0	0
DESeq2	500	1000	rare	1	0	0
DESeq2	500	1000	rare	10	0.117108751	0.0086
DESeq2	500	1000	rare	2	0	0
DESeq2	500	1000	rare	5	0.006357143	2.00E-04
DESeq2	100	200	rare	1	0.002916667	0.00075
DESeq2	100	200	rare	10	0.220727354	0.141
DESeq2	100	200	rare	2	0.033406802	0.007
DESeq2	100	200	rare	5	0.209347179	0.09275
DESeq2	20	200	rare	1	0	0
DESeq2	20	200	rare	10	0.072285465	0.0175
DESeq2	20	200	rare	2	0.001666667	5.00E-04
DESeq2	20	200	rare	5	0.016423611	0.00275
DESeq2	200	200	rare	1	0.016755952	0.00275
DESeq2	200	200	rare	10	0.217368564	0.216
DESeq2	200	200	rare	2	0.135316669	0.0305
DESeq2	200	200	rare	5	0.225388888	0.17275
DESeq2	300	200	rare	1	0.0176682	0.004
DESeq2	300	200	rare	10	0.211536696	0.251
DESeq2	300	200	rare	2	0.195474468	0.064
DESeq2	300	200	rare	5	0.204640048	0.20625
DESeq2	50	200	rare	1	0.01125	0.00075
DESeq2	50	200	rare	10	0.187020167	0.07475
DESeq2	50	200	rare	2	0.0085	0.00075
DESeq2	50	200	rare	5	0.178950758	0.0285
DESeq2	500	200	rare	1	0	0
DESeq2	500	200	rare	10	0	0
DESeq2	500	200	rare	2	0	0
DESeq2	500	200	rare	5	0	0
DESeq2	100	2000	rare	1	0	0
DESeq2	100	2000	rare	10	0	0
DESeq2	100	2000	rare	2	0	0
DESeq2	100	2000	rare	5	0	0
DESeq2	20	2000	rare	1	0	0
DESeq2	20	2000	rare	10	0	0
DESeq2	20	2000	rare	2	0	0
DESeq2	20	2000	rare	5	0	0
DESeq2	200	2000	rare	1	0	0
DESeq2	200	2000	rare	10	0	0
DESeq2	200	2000	rare	2	0	0
DESeq2	200	2000	rare	5	0	0
DESeq2	300	2000	rare	1	0	0
DESeq2	300	2000	rare	10	0	0
DESeq2	300	2000	rare	2	0	0
DESeq2	300	2000	rare	5	0	0
DESeq2	50	2000	rare	1	0	0
DESeq2	50	2000	rare	10	0	0
DESeq2	50	2000	rare	2	0	0
DESeq2	50	2000	rare	5	0	0
DESeq2	500	2000	rare	1	0	0
DESeq2	500	2000	rare	10	0	0
DESeq2	500	2000	rare	2	0	0
DESeq2	500	2000	rare	5	0	0
DESeq2	100	300	rare	1	0.0025	0.000166667
DESeq2	100	300	rare	10	0.219271439	0.0495
DESeq2	100	300	rare	2	0.000714286	0.000166667
DESeq2	100	300	rare	5	0.113356893	0.013333333
DESeq2	20	300	rare	1	0	0
DESeq2	20	300	rare	10	0.009616714	0.003333333
DESeq2	20	300	rare	2	0	0
DESeq2	20	300	rare	5	0.001	0.000166667
DESeq2	200	300	rare	1	0.001666667	0.000166667
DESeq2	200	300	rare	10	0.239374656	0.136166667
DESeq2	200	300	rare	2	0.026391053	0.0025
DESeq2	200	300	rare	5	0.232218337	0.082833333
DESeq2	300	300	rare	1	0.000833333	0.000166667
DESeq2	300	300	rare	10	0.256606783	0.237833333
DESeq2	300	300	rare	2	0.064194777	0.0115
DESeq2	300	300	rare	5	0.245141618	0.175333333
DESeq2	50	300	rare	1	0	0
DESeq2	50	300	rare	10	0.105561508	0.007666667
DESeq2	50	300	rare	2	0	0
DESeq2	50	300	rare	5	0.00125	0.000166667
DESeq2	500	300	rare	1	0.004928571	0.000666667
DESeq2	500	300	rare	10	0.252940524	0.294166667
DESeq2	500	300	rare	2	0.19227867	0.062
DESeq2	500	300	rare	5	0.251096713	0.263833333
DESeq2	100	400	rare	1	0	0
DESeq2	100	400	rare	10	0.205018294	0.035125
DESeq2	100	400	rare	2	0	0
DESeq2	100	400	rare	5	0.084281203	0.008
DESeq2	20	400	rare	1	0	0
DESeq2	20	400	rare	10	0.002217137	0.00075
DESeq2	20	400	rare	2	0	0
DESeq2	20	400	rare	5	0	0
DESeq2	200	400	rare	1	0	0
DESeq2	200	400	rare	10	0.26566722	0.129375
DESeq2	200	400	rare	2	0.018724673	0.001125
DESeq2	200	400	rare	5	0.225489108	0.065625
DESeq2	300	400	rare	1	0.000714286	0.000125
DESeq2	300	400	rare	10	0.266499909	0.218875
DESeq2	300	400	rare	2	0.050957772	0.00525
DESeq2	300	400	rare	5	0.250252248	0.156
DESeq2	50	400	rare	1	0	0
DESeq2	50	400	rare	10	0.039598901	0.002625
DESeq2	50	400	rare	2	0	0
DESeq2	50	400	rare	5	0	0
DESeq2	500	400	rare	1	0.00475	0.000375
DESeq2	500	400	rare	10	0.264215358	0.29125
DESeq2	500	400	rare	2	0.17941261	0.043375
DESeq2	500	400	rare	5	0.260203469	0.257625
DESeq2	100	500	rare	1	0	0
DESeq2	100	500	rare	10	0.204798549	0.0221
DESeq2	100	500	rare	2	0.000166667	1.00E-04
DESeq2	100	500	rare	5	0.069265873	0.0042
DESeq2	20	500	rare	1	0	0
DESeq2	20	500	rare	10	0.00103869	4.00E-04
DESeq2	20	500	rare	2	0	0
DESeq2	20	500	rare	5	0	0
DESeq2	200	500	rare	1	0	0
DESeq2	200	500	rare	10	0.269495447	0.1011
DESeq2	200	500	rare	2	0.002693452	3.00E-04
DESeq2	200	500	rare	5	0.212132182	0.0389
DESeq2	300	500	rare	1	0	0
DESeq2	300	500	rare	10	0.266453287	0.1964
DESeq2	300	500	rare	2	0.038031136	0.0032
DESeq2	300	500	rare	5	0.261552782	0.1223
DESeq2	50	500	rare	1	0	0
DESeq2	50	500	rare	10	0.012666667	4.00E-04
DESeq2	50	500	rare	2	0	0
DESeq2	50	500	rare	5	0	0
DESeq2	500	500	rare	1	0.001607143	2.00E-04
DESeq2	500	500	rare	10	0.260679562	0.2804
DESeq2	500	500	rare	2	0.138697369	0.0187
DESeq2	500	500	rare	5	0.261318254	0.2399
DESeq2	100	800	rare	1	0	0
DESeq2	100	800	rare	10	0.000384615	6.25E-05
DESeq2	100	800	rare	2	0	0
DESeq2	100	800	rare	5	0	0
DESeq2	20	800	rare	1	0	0
DESeq2	20	800	rare	10	0	0
DESeq2	20	800	rare	2	0	0
DESeq2	20	800	rare	5	0	0
DESeq2	200	800	rare	1	0	0
DESeq2	200	800	rare	10	0.007835498	0.0003125
DESeq2	200	800	rare	2	0	0
DESeq2	200	800	rare	5	0	0
DESeq2	300	800	rare	1	0	0
DESeq2	300	800	rare	10	0.036335498	0.0010625
DESeq2	300	800	rare	2	0	0
DESeq2	300	800	rare	5	0	0
DESeq2	50	800	rare	1	0	0
DESeq2	50	800	rare	10	0	0
DESeq2	50	800	rare	2	0	0
DESeq2	50	800	rare	5	0	0
DESeq2	500	800	rare	1	0	0
DESeq2	500	800	rare	10	0.153320924	0.018375
DESeq2	500	800	rare	2	0	0
DESeq2	500	800	rare	5	0.027447802	0.0014375
fastANCOM	100	100	rare	1	0	0
fastANCOM	100	100	rare	10	0.305371032	0.179
fastANCOM	100	100	rare	2	0.015	0.0015
fastANCOM	100	100	rare	5	0.266440476	0.086
fastANCOM	20	100	rare	1	0	0
fastANCOM	20	100	rare	10	0.063333333	0.008
fastANCOM	20	100	rare	2	0	0
fastANCOM	20	100	rare	5	0.01	0.001
fastANCOM	200	100	rare	1	0	0
fastANCOM	200	100	rare	10	0.313832431	0.251
fastANCOM	200	100	rare	2	0.163380952	0.0245
fastANCOM	200	100	rare	5	0.287007937	0.163
fastANCOM	300	100	rare	1	0	0
fastANCOM	300	100	rare	10	0.32823079	0.2975
fastANCOM	300	100	rare	2	0.2245	0.0415
fastANCOM	300	100	rare	5	0.311751623	0.224
fastANCOM	50	100	rare	1	0	0
fastANCOM	50	100	rare	10	0.256607143	0.0715
fastANCOM	50	100	rare	2	0	0
fastANCOM	50	100	rare	5	0.147916667	0.021
fastANCOM	500	100	rare	1	0	0
fastANCOM	500	100	rare	10	0.303502165	0.2895
fastANCOM	500	100	rare	2	0.305845238	0.0885
fastANCOM	500	100	rare	5	0.31289881	0.2615
fastANCOM	100	1000	rare	1	0	0
fastANCOM	100	1000	rare	10	0	0
fastANCOM	100	1000	rare	2	0	0
fastANCOM	100	1000	rare	5	0	0
fastANCOM	20	1000	rare	1	0	0
fastANCOM	20	1000	rare	10	0	0
fastANCOM	20	1000	rare	2	0.000707831	0.00235
fastANCOM	20	1000	rare	5	0	0
fastANCOM	200	1000	rare	1	0	0
fastANCOM	200	1000	rare	10	0.013166667	3.00E-04
fastANCOM	200	1000	rare	2	0	0
fastANCOM	200	1000	rare	5	0	0
fastANCOM	300	1000	rare	1	0	0
fastANCOM	300	1000	rare	10	0.051375	0.0011
fastANCOM	300	1000	rare	2	0	0
fastANCOM	300	1000	rare	5	0.0015	0.00015
fastANCOM	50	1000	rare	1	0	0
fastANCOM	50	1000	rare	10	0	0
fastANCOM	50	1000	rare	2	0	0
fastANCOM	50	1000	rare	5	0	0
fastANCOM	500	1000	rare	1	0	0
fastANCOM	500	1000	rare	10	0.10717331	0.00735
fastANCOM	500	1000	rare	2	0.000454545	5.00E-05
fastANCOM	500	1000	rare	5	0.055546627	0.00175
fastANCOM	100	200	rare	1	0	0
fastANCOM	100	200	rare	10	0.151440476	0.017
fastANCOM	100	200	rare	2	0	0
fastANCOM	100	200	rare	5	0.0275	0.00175
fastANCOM	20	200	rare	1	0	0
fastANCOM	20	200	rare	10	0	0
fastANCOM	20	200	rare	2	0	0
fastANCOM	20	200	rare	5	0	0
fastANCOM	200	200	rare	1	0	0
fastANCOM	200	200	rare	10	0.267903198	0.0855
fastANCOM	200	200	rare	2	0.0075	5.00E-04
fastANCOM	200	200	rare	5	0.180395604	0.02625
fastANCOM	300	200	rare	1	0	0
fastANCOM	300	200	rare	10	0.265046314	0.14625
fastANCOM	300	200	rare	2	0.0175	0.001
fastANCOM	300	200	rare	5	0.249711871	0.06
fastANCOM	50	200	rare	1	0	0
fastANCOM	50	200	rare	10	0.01	5.00E-04
fastANCOM	50	200	rare	2	0	0
fastANCOM	50	200	rare	5	0.015	0.00075
fastANCOM	500	200	rare	1	0	0
fastANCOM	500	200	rare	10	0	0
fastANCOM	500	200	rare	2	0	0
fastANCOM	500	200	rare	5	0	0
fastANCOM	100	2000	rare	1	0	0
fastANCOM	100	2000	rare	10	0	0
fastANCOM	100	2000	rare	2	0	0
fastANCOM	100	2000	rare	5	0	0
fastANCOM	20	2000	rare	1	0.000723164	0.0032
fastANCOM	20	2000	rare	10	0	0
fastANCOM	20	2000	rare	2	0.000700605	0.003475
fastANCOM	20	2000	rare	5	0.001565738	0.0059
fastANCOM	200	2000	rare	1	0	0
fastANCOM	200	2000	rare	10	0	0
fastANCOM	200	2000	rare	2	0	0
fastANCOM	200	2000	rare	5	0	0
fastANCOM	300	2000	rare	1	0	0
fastANCOM	300	2000	rare	10	0.018611111	0.00015
fastANCOM	300	2000	rare	2	0	0
fastANCOM	300	2000	rare	5	0.000795455	0.000175
fastANCOM	50	2000	rare	1	0	0
fastANCOM	50	2000	rare	10	0	0
fastANCOM	50	2000	rare	2	0	0
fastANCOM	50	2000	rare	5	0	0
fastANCOM	500	2000	rare	1	0	0
fastANCOM	500	2000	rare	10	0.094738645	0.00165
fastANCOM	500	2000	rare	2	0	0
fastANCOM	500	2000	rare	5	0.028517316	0.000425
fastANCOM	100	300	rare	1	0	0
fastANCOM	100	300	rare	10	0.01	5.00E-04
fastANCOM	100	300	rare	2	0	0
fastANCOM	100	300	rare	5	0.0075	0.000333333
fastANCOM	20	300	rare	1	0	0
fastANCOM	20	300	rare	10	0	0
fastANCOM	20	300	rare	2	0	0
fastANCOM	20	300	rare	5	0	0
fastANCOM	200	300	rare	1	0	0
fastANCOM	200	300	rare	10	0.132691284	0.0135
fastANCOM	200	300	rare	2	0.005	0.000166667
fastANCOM	200	300	rare	5	0.071458333	0.003833333
fastANCOM	300	300	rare	1	0	0
fastANCOM	300	300	rare	10	0.263727885	0.060333333
fastANCOM	300	300	rare	2	0.01125	0.000833333
fastANCOM	300	300	rare	5	0.141446429	0.011166667
fastANCOM	50	300	rare	1	0	0
fastANCOM	50	300	rare	10	0	0
fastANCOM	50	300	rare	2	0	0
fastANCOM	50	300	rare	5	0	0
fastANCOM	500	300	rare	1	0	0
fastANCOM	500	300	rare	10	0.285793256	0.1695
fastANCOM	500	300	rare	2	0.021666667	0.000833333
fastANCOM	500	300	rare	5	0.259963784	0.06
fastANCOM	100	400	rare	1	0	0
fastANCOM	100	400	rare	10	0.0125	0.000375
fastANCOM	100	400	rare	2	0	0
fastANCOM	100	400	rare	5	0.001666667	0.000125
fastANCOM	20	400	rare	1	0	0
fastANCOM	20	400	rare	10	0	0
fastANCOM	20	400	rare	2	0	0
fastANCOM	20	400	rare	5	0	0
fastANCOM	200	400	rare	1	0	0
fastANCOM	200	400	rare	10	0.161788539	0.016625
fastANCOM	200	400	rare	2	0	0
fastANCOM	200	400	rare	5	0.041011905	0.001875
fastANCOM	300	400	rare	1	0	0
fastANCOM	300	400	rare	10	0.273078744	0.0565
fastANCOM	300	400	rare	2	0.00125	0.000125
fastANCOM	300	400	rare	5	0.135490079	0.012375
fastANCOM	50	400	rare	1	0	0
fastANCOM	50	400	rare	10	0	0
fastANCOM	50	400	rare	2	0	0
fastANCOM	50	400	rare	5	0	0
fastANCOM	500	400	rare	1	0	0
fastANCOM	500	400	rare	10	0.291650179	0.174125
fastANCOM	500	400	rare	2	0.025416667	0.000875
fastANCOM	500	400	rare	5	0.238868976	0.05275
fastANCOM	100	500	rare	1	0	0
fastANCOM	100	500	rare	10	0.015	3.00E-04
fastANCOM	100	500	rare	2	0.005	1.00E-04
fastANCOM	100	500	rare	5	0.011666667	3.00E-04
fastANCOM	20	500	rare	1	0	0
fastANCOM	20	500	rare	10	0	0
fastANCOM	20	500	rare	2	0	0
fastANCOM	20	500	rare	5	0	0
fastANCOM	200	500	rare	1	0	0
fastANCOM	200	500	rare	10	0.158087088	0.0118
fastANCOM	200	500	rare	2	0	0
fastANCOM	200	500	rare	5	0.045503968	0.0025
fastANCOM	300	500	rare	1	0	0
fastANCOM	300	500	rare	10	0.260690278	0.0467
fastANCOM	300	500	rare	2	0.005	1.00E-04
fastANCOM	300	500	rare	5	0.126789683	0.0079
fastANCOM	50	500	rare	1	0	0
fastANCOM	50	500	rare	10	0	0
fastANCOM	50	500	rare	2	0	0
fastANCOM	50	500	rare	5	0	0
fastANCOM	500	500	rare	1	0	0
fastANCOM	500	500	rare	10	0.29383902	0.1464
fastANCOM	500	500	rare	2	0.01375	4.00E-04
fastANCOM	500	500	rare	5	0.239852854	0.0392
fastANCOM	100	800	rare	1	0	0
fastANCOM	100	800	rare	10	0	0
fastANCOM	100	800	rare	2	0	0
fastANCOM	100	800	rare	5	0	0
fastANCOM	20	800	rare	1	0	0
fastANCOM	20	800	rare	10	0	0
fastANCOM	20	800	rare	2	0	0
fastANCOM	20	800	rare	5	0	0
fastANCOM	200	800	rare	1	0	0
fastANCOM	200	800	rare	10	0.0225	0.0003125
fastANCOM	200	800	rare	2	0	0
fastANCOM	200	800	rare	5	0.005	6.25E-05
fastANCOM	300	800	rare	1	0	0
fastANCOM	300	800	rare	10	0.037744361	0.00125
fastANCOM	300	800	rare	2	0	0
fastANCOM	300	800	rare	5	0.010972222	0.0005625
fastANCOM	50	800	rare	1	0	0
fastANCOM	50	800	rare	10	0	0
fastANCOM	50	800	rare	2	0	0
fastANCOM	50	800	rare	5	0	0
fastANCOM	500	800	rare	1	0	0
fastANCOM	500	800	rare	10	0.143924945	0.0090625
fastANCOM	500	800	rare	2	0.005555556	0.000125
fastANCOM	500	800	rare	5	0.052990077	0.0024375
LEfSe	100	100	rare	1	0.005076142	0.000507614
LEfSe	100	100	rare	10	0.304638695	0.202
LEfSe	100	100	rare	2	0.061666667	0.0075
LEfSe	100	100	rare	5	0.276490079	0.1175
LEfSe	20	100	rare	1	0	0
LEfSe	20	100	rare	10	0.045226131	0.005527638
LEfSe	20	100	rare	2	0.00170068	0.000510204
LEfSe	20	100	rare	5	0	0
LEfSe	200	100	rare	1	0.002512563	0.000502513
LEfSe	200	100	rare	10	0.301630828	0.2595
LEfSe	200	100	rare	2	0.268095238	0.061
LEfSe	200	100	rare	5	0.278485934	0.1875
LEfSe	300	100	rare	1	0.010050251	0.001005025
LEfSe	300	100	rare	10	0.300476944	0.293
LEfSe	300	100	rare	2	0.274607143	0.081
LEfSe	300	100	rare	5	0.304910173	0.235
LEfSe	50	100	rare	1	0	0
LEfSe	50	100	rare	10	0.25675	0.0905
LEfSe	50	100	rare	2	0.005	0.0015
LEfSe	50	100	rare	5	0.217666667	0.044
LEfSe	500	100	rare	1	0	0
LEfSe	500	100	rare	10	0.260261011	0.291
LEfSe	500	100	rare	2	0.29993272	0.128
LEfSe	500	100	rare	5	0.291090492	0.2615
LEfSe	100	1000	rare	1	0	0
LEfSe	100	1000	rare	10	0	0
LEfSe	100	1000	rare	2	0	0
LEfSe	100	1000	rare	5	0	0
LEfSe	20	1000	rare	1	0	0
